"ENSG","UNIPROTID","SYMBOL","Fold_Change","P_Value","Adjusted_P_Value"
"ENSG00000008256","O43739","CYTH3",-0.000208574509602551,0.802507993593236,0.876344188241865
"ENSG00000174151","Q8N8Q1","CYB561D1",-0.00205694361713053,0.0164399235568228,0.046197966267065
"ENSG00000160285","P48449","LSS",0.0115383059463901,4.43327139793564e-07,3.99523307314313e-06
"ENSG00000144191",NA,"CNGA3",0.0768868214028963,1.58273440828223e-06,1.2767258336156e-05
"ENSG00000144488","Q6ZVH7","ESPNL",-0.0804437095614666,8.78088491334284e-05,0.000488610139312591
"ENSG00000205978","Q9P2P1","NYNRIN",0.0029248300297833,0.405165113406189,0.559115665845936
"ENSG00000156535","Q6YHK3","CD109",0.0017184581493273,0.00582707621016965,0.0192173313661307
"ENSG00000139044","Q6L9W6","B4GALNT3",-0.00355833316216494,0.00401721636926114,0.0141108021373226
"ENSG00000109519","Q9HAV7","GRPEL1",-0.000746483516483536,0.203932869406113,0.343421269659388
"ENSG00000109674","Q8TAT5","NEIL3",0.00310658714183015,0.0347235392332366,0.0853434814991817
"ENSG00000186815","F8VS97","TPCN1",0.0165718825100133,0.113479724055663,0.219509374522759
"ENSG00000021645","A0A0U1RQC5","NRXN3",0.0302819523467187,3.72295471266592e-06,2.77482207893533e-05
"ENSG00000044459",NA,"CNTLN",0.0161575362021156,0.14786610844209,0.269806275165291
"ENSG00000186026","Q2VY69","ZNF284",0.00417340248536507,0.404460845609379,0.558808839300024
"ENSG00000196456","C9JVG2","ZNF775",0.00630352880764095,0.453817155806895,0.604747228849552
"ENSG00000104805","Q02818","NUCB1",0.00353048988394779,0.518415950057385,0.663230111463126
"ENSG00000177875","Q52MB2","CCDC184",0.00574138543699293,0.0582498919968964,0.129196047154429
"ENSG00000149548","E9PKB1","CCDC15",0.00089558180137619,0.111507462363762,0.216410951526617
"ENSG00000116120","Q9NSD9","FARSB",0.00534879172229638,0.400262135818772,0.554803332480266
"ENSG00000164978","P50583","NUDT2",-0.000245407209612823,0.149964597534455,0.272863651963757
"ENSG00000141424","Q13433","SLC39A6",0.00398452295368185,0.485925559716661,0.634559287968412
"ENSG00000101940","A0A087WWV5","WDR13",-0.0077773944746842,0.46130371823765,0.611298051393166
"ENSG00000160563","Q6P2C8","MED27",0.00303912704118313,0.270265695405103,0.421975934394205
"ENSG00000130725","P61081","UBE2M",0.00954281965697854,0.185937583750667,0.322421273076196
