source,target
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000164687
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000137947
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000183486
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000168214
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000110651
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000114026
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000131828
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000139372
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000156642
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000165501
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000159216
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000111785
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000161021
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000178691
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000119844
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000123200
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000137101
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000088305
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000016082
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000183117
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000164050
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000165621
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000111186
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000152939
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000138606
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000152592
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000101004
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000110400
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000213463
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000177463
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000138769
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000106948
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000132256
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000112984
